1,1,50,Cuenca
11,9,55,Olmedo (Santa Bárbara)
11,10,50,Alamor
11,10,51,Ciano
11,10,54,Mercadillo
11,10,52,El Arenal
11,10,55,Vicentino
11,10,53,El Limo (Mariana De Jesús)
11,11,50,Saraguro
11,11,51,El Paraíso De Celén
11,11,56,San Pablo De Tenta
11,11,52,El Tablón  
11,11,57,San Sebastián De Yúluc
11,11,53,Lluzhapa
11,11,58,Selva Alegre
11,11,54,Manú
11,11,59,Urdaneta (Paquishapa)
11,11,55,San Antonio De Qumbe (Cumbe)
11,11,60,Sumaypamba
11,12,50,Sozoranga
11,12,51,Nueva Fátima
11,12,52,Tacamoros
11,13,50,Zapotillo
11,13,51,Mangahurco
11,13,54,Paletillas
11,13,52,Garzareal
11,13,55,Bolaspamba
11,13,53,Limones
11,13,56,Cazaderos
11,14,50,Pindal
11,14,51,Chaquinal
11,14,53,Milagros
11,14,52,12 De Diciembre (Cab.En Achiotes)
11,15,50,Quilanga
11,15,51,Fundochamba
11,15,52,San Antonio De Las Aradas (Cab. En Las Aradas)
11,16,50,Olmedo
11,16,51,La Tingue
12,1,50,Babahoyo
12,1,1,Clemente Baquerizo
12,1,3,Barreiro
12,1,2,Dr. Camilo Ponce 
12,1,4,El Salto
12,1,51,Barreiro (Santa Rita) 
12,1,54,Pimocha
12,1,52,Caracol
12,1,55,La Unión
12,1,53,Febres Cordero (Las Juntas) 
12,2,50,Baba
12,2,51,Guare
12,2,52,Isla De Bejucal
12,3,50,Montalvo
12,3,51,La Esmeralda
12,4,50,Puebloviejo
12,4,51,Puerto Pechiche
12,4,52,San Juan
12,5,50,Quevedo
12,5,1,Quevedo
12,5,6,San Cristóbal
12,5,2,San Camilo
12,5,7,Siete De Octubre
12,5,3,San José
12,5,8,24 De Mayo
12,5,4,Guayacán
12,5,9,Venus Del Río Quevedo
12,5,5,Nicolás Infante Díaz
12,5,10,Viva Alfaro
12,5,51,Buena Fé
12,5,54,Valencia
12,5,52,Mocache
12,5,55,La Esperanza
12,5,53,San Carlos
12,6,50,Catarama
12,6,51,Ricaurte
12,7,50,Ventanas
12,7,1,10 De Noviembre
12,7,51,Quinsaloma
12,7,53,Chacarita
12,7,52,Zapotal
12,7,54,Los Ángeles
12,8,50,Vinces
12,8,51,Antonio Sotomayor (Cab. En Playas De Vinces) 
12,8,52,Palenque
12,9,50,Palenque
12,10,50,San Jacinto De Buena Fé
12,10,1,San Jacinto De Buena Fé
12,10,3,11 De Octubre
12,10,2,7 De Agosto
12,10,51,Patricia Pilar
12,11,50,Valencia
12,12,50,Mocache
12,13,50,Quinsaloma
13,1,50,Portoviejo
13,1,1,Portoviejo
13,1,6,Andrés De Vera
13,1,2,12 De Marzo
13,1,7,Francisco Pacheco
13,1,3,Colón
13,1,8,18 De Octubre
13,1,4,Picoazá
13,1,9,Simón Bolívar
13,1,5,San Pablo
13,1,51,Abdón Calderón (San Francisco)
13,1,55,Riochico (Río Chico)
13,1,52,Alhajuela (Bajo Grande) 
13,1,56,San Plácido
13,1,53,Crucita
13,1,57,Chirijos
13,1,54,Pueblo Nuevo
13,2,50,Calceta
13,2,51,Membrillo
13,2,52,Quiroga
13,3,50,Chone
13,3,1,Chone
13,3,2,Santa Rita
13,3,51,Boyacá
13,3,55,Eloy Alfaro
13,3,52,Canuto
13,3,56,Ricaurte
13,3,53,Convento
13,3,57,San Antonio
13,3,54,Chibunga
13,4,50,El Carmen
13,4,1,El Carmen
13,4,2,4 De Diciembre
13,4,51,Wilfrido Loor Moreira (Maicito)
13,4,52,San Pedro De Suma
13,5,50,Flavio Alfaro
13,5,51,San Francisco De Novillo (Cab. En  
13,5,52,Zapallo
13,6,50,Jipijapa
13,6,1,Dr. Miguel Morán Lucio 
13,6,3,San Lorenzo De Jipijapa
13,6,2,Manuel Inocencio Parrales Y Guale
13,6,51,América
13,6,56,Membrillal
13,6,52,El Anegado (Cab. En Eloy Alfaro)
13,6,57,Pedro Pablo Gómez
13,6,53,Julcuy
13,6,58,Puerto De Cayo
13,6,54,La Unión
13,6,59,Puerto López
13,6,55,Machalilla
13,7,50,Junín
13,8,50,Manta
13,8,1,Los Esteros
13,8,4,Tarqui
13,8,2,Manta
13,8,5,Eloy Alfaro
13,8,3,San Mateo
13,8,51,San Lorenzo
13,8,52,Santa Marianita (Boca De Pacoche)
13,9,50,Montecristi
13,9,1,Anibal San Andrés
13,9,4,General Eloy Alfaro
13,9,2,Montecristi
13,9,5,Leonidas Proaño
13,9,3,El Colorado
13,9,51,Jaramijó
13,9,52,La Pila
13,10,50,Paján
13,10,51,Campozano (La Palma De Paján)
13,10,53,Guale
13,10,52,Cascol
13,10,54,Lascano
13,11,50,Pichincha
13,11,51,Barraganete 
13,11,52,San Sebastián
13,12,50,Rocafuerte
13,13,50,Santa Ana De Vuelta Larga
13,13,1,Santa Ana
13,13,2,Lodana
13,13,51,Ayacucho
13,13,54,Olmedo
13,13,52,Honorato Vásquez (Cab. En Vásquez)
13,13,55,San Pablo (Cab. En Pueblo Nuevo)
13,13,53,La Unión
13,14,50,Bahía De Caráquez
13,14,1,Bahía De Caráquez
13,14,2,Leonidas Plaza Gutiérrez
13,14,51, Canoa
13,14,55,Jama
13,14,52,Cojimíes
13,14,56,Pedernales
13,14,53,Charapotó
13,14,57,San Isidro
13,14,54,10 De Agosto
13,14,58,San Vicente
13,15,50,Tosagua
13,15,51,Bachillero
13,15,52,Angel Pedro Giler (La Estancilla)
13,16,50,Sucre
13,16,51,Bellavista
13,16,53,Arq. Sixto Durán Ballén
13,16,52,Noboa
13,17,50,Pedernales
13,17,51,Cojimíes
13,17,53,Atahualpa
13,17,52,10 De Agosto
13,18,50,Olmedo
13,19,50,Puerto López
13,19,51,Machalilla
13,19,52,Salango
13,20,50,Jama
13,21,50,Jaramijó
13,22,50,San Vicente
13,22,51,Canoa
14,1,50,Macas
14,1,51,Alshi (Cab. En 9 De Octubre) 
14,1,58,Sinaí
14,1,52,Chiguaza
14,1,59,Taisha
14,1,53,General Proaño
14,1,60,Zuña (Zúñac)
14,1,54,Huasaga (Cab.En Wampuik) 
14,1,61,Tuutinentza
14,1,55,Macuma
14,1,62,Cuchaentza
14,1,56,San Isidro
14,1,63,San José De Morona
14,1,57,Sevilla Don Bosco
14,1,64,Río Blanco
14,2,50,Gualaquiza
14,2,1,Gualaquiza
14,2,2,Mercedes Molina
14,2,51,Amazonas (Rosario De Cuyes) 
14,2,55,El Rosario
14,2,52,Bermejos
14,2,56,Nueva Tarqui
14,2,53,Bomboiza
14,2,57,San Miguel De Cuyes
14,2,54,Chigüinda
14,2,58,El Ideal
14,3,50,General Leonidas Plaza Gutiérrez (Limón)
14,3,51,Indanza
14,3,55,San Juan Bosco
14,3,52,Pan De Azúcar
14,3,56,San Miguel De Conchay
14,3,53,San Antonio (Cab. En San Antonio Centro)
14,3,57,Santa Susana De Chiviaza (Cab. En Chiviaza)
14,3,54,San Carlos De Limón (San Carlos Del 
14,3,58,Yunganza (Cab. En El Rosario)
14,4,50,Palora (Metzera)
14,4,51,Arapicos
14,4,53,Huamboya
14,4,52,Cumandá (Cab. En Colonia Agrícola Sevilla Del Oro)
14,4,54,Sangay (Cab. En Nayamanaca)
14,4,55,16 De Agosto
14,5,50,Santiago De Méndez
14,5,51,Copal
14,5,55,Santiago
14,5,52,Chupianza
14,5,56,Tayuza
14,5,53,Patuca
14,5,57,San Francisco De Chinimbimi
14,5,54,San Luis De El Acho (Cab. En El Acho) 
14,6,50,Sucúa
14,6,51,Asunción
14,6,54,Yaupi
14,6,52,Huambi
14,6,55,Santa Marianita De Jesús
14,6,53,Logroño
14,7,50,Huamboya
14,7,51,Chiguaza
14,7,52,Pablo Sexto
14,8,50,San Juan Bosco
14,8,51,Pan De Azúcar
14,8,53,San Jacinto De Wakambeis 
14,8,52,San Carlos De Limón  
14,8,54,Santiago De Pananza
14,9,50,Taisha
14,9,51,Huasaga (Cab. En Wampuik) 
14,9,53,Tuutinentza 
14,9,52,Macuma  
14,9,54,Pumpuentsa
14,10,50,Logroño
14,10,51,Yaupi
14,10,52,Shimpis
14,11,50,Pablo Sexto
14,12,50,Santiago
14,12,51,San José De Morona
15,1,50,Tena
15,1,51,Ahuano
15,1,55,Puerto Misahualli
15,1,52,Carlos Julio Arosemena Tola (Zatza-Yacu) 
15,1,56,Puerto Napo
15,1,53,Chontapunta
15,1,57,Tálag
15,1,54,Pano
15,1,58,San Juan De Muyuna
15,3,50,Archidona
15,3,51,Avila
15,3,54,San Pablo De Ushpayacu
15,3,52,Cotundo
15,3,55,Puerto Murialdo
15,3,53,Loreto
15,3,56,Hatun Sumaku
15,4,50,El Chaco
15,4,51,Gonzalo Díaz De Pineda (El Bombón) 
15,4,54,Santa Rosa
15,4,52,Linares
15,4,55,Sardinas
15,4,53,Oyacachi
15,7,50,Baeza
15,7,51,Cosanga
15,7,54,San Francisco De Borja (Virgilio Dávila)
15,7,52,Cuyuja
15,7,55,San José Del Payamino
15,7,53,Papallacta
15,7,56,Sumaco
15,9,50,Carlos Julio Arosemena Tola
16,1,50,Puyo
16,1,51,Arajuno
16,1,59,Río Tigre
16,1,52,Canelos
16,1,60,Santa Clara
16,1,53,Curaray
16,1,61,Sarayacu
16,1,54,Diez  De Agosto
16,1,62,Simón Bolívar  (Cab. En Mushullacta)
16,1,55,Fátima
16,1,63,Tarqui
16,1,56,Montalvo (Andoas) 
16,1,64,Teniente Hugo Ortiz
16,1,57,Pomona
16,1,65,Veracruz  (Cab. En Indillama)
16,1,58,Río Corrientes 
16,1,66,El Triunfo
16,2,50,Mera
16,2,51,Madre Tierra
16,2,52,Shell
16,3,50,Santa Clara
16,3,51,San José
16,4,50,Arajuno
16,4,51,Curaray
17,1,50,Quito Distrito Metropolitano
17,1,1,Belisario Quevedo
17,1,17,La Concepción
17,1,2,Carcelén
17,1,18,La Ecuatoriana
17,1,3,Centro Histórico
17,1,19,La Ferroviaria
17,1,4,Cochapamba
17,1,20,La Libertad
17,1,5,Comité Del Pueblo
17,1,21,La Magdalena
17,1,6,Cotocollao
17,1,22,La Mena
17,1,7,Chilibulo
17,1,23,Mariscal Sucre
17,1,8,Chillogallo
17,1,24,Ponceano
17,1,9,Chimbacalle
17,1,25,Puengasí
17,1,10,El Condado
17,1,26,Quitumbe
17,1,11,Guamaní
17,1,27,Rumipamba
17,1,12,Iñaquito
17,1,28,San Bartolo
17,1,13,Itchimbia
17,1,29,San Isidro Del Inca
17,1,14,Jipijapa
17,1,30,San Juan
17,1,15,Kennedy
17,1,31,Solanda
17,1,16,La Argelia
17,1,32,Turubamba
17,1,51,Alangasí
17,1,70,Nayón
17,1,52,Amaguaña
17,1,71,Nono
17,1,53,Atahualpa (Habaspamba) 
17,1,72,Pacto
17,1,54,Calacalí
17,1,73,Pedro Vicente Maldonado
17,1,55,Calderón (Carapungo) 
17,1,74,Perucho
17,1,56,Conocoto
17,1,75,Pifo
17,1,57,Cumbayá
17,1,76,Píntag
17,1,58,Chavezpamba
17,1,77,Pomasqui
17,1,59,Checa (Chilpa) 
17,1,78,Puéllaro
17,1,60,El Quinche
17,1,79,Puembo
17,1,61,Gualea
17,1,80,San Antonio
17,1,62,Guangopolo
17,1,81,San José De Minas
17,1,63,Guayllabamba
17,1,82,San Miguel De Los Bancos
17,1,64,La Merced
17,1,83,Tababela
17,1,65,Llano Chico
17,1,84,Tumbaco
17,1,66,Lloa
17,1,85,Yaruquí
17,1,67,Mindo
17,1,86,Zámbiza
17,1,68,Nanegal
17,1,87,Puerto Quito
17,1,69,Nanegalito
17,1,8,Chillogallo
17,1,26,Quitumbe
17,1,11,Guamaní
17,1,32,Turubamba
17,1,18,La Ecuatoriana
17,1,7,Chilibulo
17,1,21,La Magdalena
17,1,9,Chimbacalle
17,1,22,La Mena
17,1,16,La Argelia
17,1,28,San Bartolo
17,1,19,La Ferroviaria
17,1,31,Solanda
17,1,66,Lloa
17,1,3,Centro Histórico
17,1,25,Puengasí
17,1,13,Itchimbía
17,1,30,San Juan
17,1,20,La Libertad
17,1,1,Belisario Quevedo
17,1,17,La Concepción
17,1,4,Cochapamba
17,1,23,Mariscal Sucre
17,1,12,Iñaquito
17,1,27,Rumipamba
17,1,14,Jipijapa
17,1,29,San Isidro Del Inca
17,1,15,Kennedy
17,1,70,Nayón
17,1,86,Zambiza
17,1,2,Carcelén
17,1,10,El Condado
17,1,5,Comité Del Pueblo
17,1,24,Ponceano
17,1,6,Cotocollao
17,1,54,Calacalí
17,1,77,Pomasqui
17,1,71,Nono
17,1,80,San Antonio
17,1,61,Gualea
17,1,69,Nanegalito
17,1,68,Nanegal
17,1,72,Pacto
17,1,53,Atahualpa
17,1,78,Puéllaro
17,1,58,Chavezpamba
17,1,81,San José De Minas
17,1,74,Perucho
17,1,55,Calderón
17,1,65,Llano Chico
17,1,57,Cumbayá
17,1,84,Tumbaco
17,1,51,Alangasí
17,1,62,Guangopolo
17,1,52,Amaguaña
17,1,64,La Merced
17,1,56,Conocoto
17,1,76,Píntag
17,1,59,Checa
17,1,79,Puembo
17,1,60,El Quinche
17,1,83,Tababela
17,1,63,Guayllabamba
17,1,85,Yaruquí
17,1,75,Pifo
17,2,50,Cayambe
17,2,1,Ayora
17,2,3,Juan Montalvo
17,2,2,Cayambe
17,2,51,Ascázubi
17,2,54,Otón
17,2,52,Cangahua 
17,2,55,Santa Rosa De Cuzubamba
17,2,53,Olmedo (Pesillo)
17,2,56,San Jose De Ayora
17,3,50,Machachi
17,3,51,Alóag
17,3,55,Manuel Cornejo Astorga (Tandapi)
17,3,52,Aloasí
17,3,56,Tambillo
17,3,53,Cutuglahua
17,3,57,Uyumbicho
17,3,54,El Chaupi
17,4,50,Tabacundo
17,4,51,La Esperanza
17,4,53,Tocachi
17,4,52,Malchinguí
17,4,54,Tupigachi
17,5,50,Sangolqui
17,5,1,Sangolquí
17,5,3,San Rafael
17,5,2,San Pedro De Taboada
17,5,51,Cotogchoa
17,5,52,Rumipamba
17,7,50,San Miguel De Los Bancos 
17,7,51,Mindo
17,7,53,Puerto Quito
17,7,52,Pedro Vicente Maldonado
17,8,50,Pedro Vicente Maldonado
17,9,50,Puerto Quito
18,1,50,Ambato
18,1,1,Atocha – Ficoa
18,1,6,La Península
18,1,2,Celiano Monge
18,1,7,Matriz
18,1,3,Huachi Chico
18,1,8,Pishilata
18,1,4,Huachi Loreto
18,1,9,San Francisco
18,1,5,La Merced
18,1,51,Ambatillo
18,1,60,Picaigua
18,1,52,Atahualpa (Chisalata) 
18,1,61,Pilagüín (Pilahüín)
18,1,53,Augusto N. Martínez (Mundugleo)
18,1,62,Quisapincha (Quizapincha)
18,1,54,Constantino Fernández (Cab. En Cullitahua)
18,1,63,San Bartolomé De Pinllog
18,1,55,Huachi Grande
18,1,64,San Fernando (Pasa San Fernando)
18,1,56,Izamba
18,1,65,Santa Rosa
18,1,57,Juan Benigno Vela
18,1,66,Totoras
18,1,58,Montalvo
18,1,67,Cunchibamba
18,1,59,Pasa
18,1,68,Unamuncho
18,2,50,Baños De Agua Santa
18,2,51,Lligua
18,2,53,Río Verde
18,2,52,Río Negro
18,2,54,Ulba
18,3,50,Cevallos
18,4,50,Mocha
18,4,51,Pinguilí
18,5,50,Patate
18,5,51,El Triunfo
18,5,53,Sucre (Cab. En Sucre-Patate Urcu)
18,5,52,Los Andes (Cab. En Poatug) 
18,6,50,Quero
18,6,51,Rumipamba
18,6,52,Yanayacu - Mochapata (Cab. En Yanayacu) 
18,7,50,Pelileo
18,7,1,Pelileo
18,7,2,Pelileo Grande
18,7,51,Benítez (Pachanlica) 
18,7,55,El Rosario (Rumichaca)
18,7,52,Bolívar
18,7,56,García Moreno (Chumaqui)
18,7,53,Cotaló
18,7,57,Guambaló (Huambaló)
18,7,54,Chiquicha (Cab. En Chiquicha Grande)
18,7,58,Salasaca
18,8,50,Píllaro
18,8,1,Ciudad Nueva
18,8,2,Píllaro
18,8,51,Baquerizo Moreno
18,8,55,San Andrés
18,8,52,Emilio María Terán (Rumipamba)
18,8,56,San José De Poaló
18,8,53,Marcos Espinel (Chacata) 
18,8,57,San Miguelito
18,8,54,Presidente Urbina (Chagrapamba -Patzucul)
18,9,50,Tisaleo
18,9,51,Quinchicoto
19,1,50,Zamora
19,1,1,El Limón
19,1,2,Zamora
19,1,51,Cumbaratza
19,1,55,Sabanilla
19,1,52,Guadalupe
19,1,56,Timbara
19,1,53,Imbana (La Victoria De Imbana)
19,1,57,Zumbi
19,1,54,Paquisha
19,1,58,San Carlos De Las Minas
19,2,50,Zumba
19,2,51,Chito
19,2,56,Pucapamba
19,2,52,El Chorro
19,2,57,San Francisco Del Vergel
19,2,53,El Porvenir Del Carmen
19,2,58,Valladolid
19,2,54,La Chonta
19,2,59,San Andrés
19,2,55,Palanda
19,3,50,Guayzimi
19,3,51,Zurmi
19,3,52,Nuevo Paraíso
19,4,50,28 De Mayo (San José De Yacuambi)
19,4,51,La Paz
19,4,52,Tutupali
19,5,50,Yantzaza (Yanzatza)
19,5,51,Chicaña
19,5,53,Los Encuentros
19,5,52,El Pangui
19,6,50,El Pangui
19,6,51,El Guisme 
19,6,53,Tundayme
19,6,52,Pachicutza
19,7,50,Zumbi
19,7,51,Paquisha 
19,7,53,Panguintza
19,7,52,Triunfo-Dorado
19,8,50,Palanda
19,8,51,El Porvenir Del Carmen
19,8,53,Valladolid
19,8,52,San Francisco Del Vergel
19,8,54,La Canela
19,9,50,Paquisha
19,9,51,Bellavista
19,9,52,Nuevo Quito
20,1,50,Puerto Baquerizo Moreno
20,1,51,El Progreso
20,1,52,Isla Santa María (Floreana) (Cab. En  Pto. Velasco Ibarra)
20,2,50,Puerto Villamil
20,2,51,Tomás De Berlanga (Santo Tomás)
20,3,50,Puerto Ayora
20,3,51,Bellavista
20,3,52,Santa Rosa (Incluye La Isla Baltra)
21,1,50,Nueva Loja
21,1,51,Cuyabeno
21,1,56,Pacayacu
21,1,52,Dureno
21,1,57,Jambelí
21,1,53,General Farfán
21,1,58,Santa Cecilia
21,1,54,Tarapoa
21,1,59,Aguas Negras
21,1,55,El Eno
21,1,60,10 De Agosto
21,2,50,Lumbaquí
21,2,51,El Reventador   
21,2,54,Puerto Libre
21,2,52,Gonzalo Pizarro 
21,2,55,Santa Rosa De Sucumbíos
21,2,53,Lumbaquí
21,3,50,Puerto El Carmen Del Putumayo
21,3,51,Palma Roja
21,3,53,Puerto Rodríguez
21,3,52,Puerto Bolívar (Puerto Montúfar)
21,3,54,Santa Elena
21,4,50,Shushufindi
21,4,51,Limoncocha
21,4,54,San Pedro De Los Cofanes
21,4,52,Pañacocha
21,4,55,Siete De Julio
21,4,53,San Roque (Cab. En San Vicente)
21,5,50,La Bonita
21,5,51,El Playón De San Francisco
21,5,53,Rosa Florida
21,5,52,La Sofía
21,5,54,Santa Bárbara
21,6,50,El Dorado De Cascales
21,6,51,Santa Rosa De Sucumbíos
21,6,52,Sevilla
21,7,50,Tarapoa 
21,7,51,Cuyabeno
21,7,52,Aguas Negras
22,1,50,Puerto Francisco De Orellana (El Coca)
22,1,51,Dayuma
22,1,58,La Belleza
22,1,52,Taracoa (Nueva Esperanza: Yuca)
22,1,59,Nuevo Paraíso (Cab. En Unión 
22,1,53,Alejandro Labaka
22,1,54,El Dorado
22,1,60,San José De Guayusa
22,1,55,El Edén
22,1,61,San Luis De Armenia
22,1,56,García Moreno
22,1,57,Inés Arango (Cab. En Western)
22,2,50,Nuevo Rocafuerte
22,2,1,Tipitini
22,2,51,Capitán Augusto Rivadeneyra
22,2,54,Tiputini
22,2,52,Cononaco
22,2,55,Yasuní
22,2,53,Santa María De Huiririma
22,3,50,La Joya De Los Sachas
22,3,51,Enokanqui
22,3,55,Lago San Pedro
22,3,52,Pompeya
22,3,56,Rumipamba
22,3,53,San Carlos
22,3,57,Tres De Noviembre
22,3,54,San Sebastián Del Coca
22,3,58,Unión Milagreña
22,4,50,Loreto
22,4,51,Avila (Cab. En Huiruno) 
22,4,54,San José De Dahuano
22,4,52,Puerto Murialdo
22,4,55,San Vicente De Huaticocha
22,4,53,San José De Payamino
23,1,50,Santo Domingo De Los Colorados
23,1,1,Abraham Calazacón
23,1,5,Río Verde
23,1,2,Bombolí
23,1,6,Santo Domingo De Los Colorados
23,1,3,Chiguilpe
23,1,7,Zaracay
23,1,4,Río Toachi
23,1,51,Alluriquín
23,1,55,Valle Hermoso
23,1,52,Puerto Limón
23,1,56,El Esfuerzo
23,1,53,Luz De América 
23,1,57,Santa María Del Toachi
23,1,54,San Jacinto Del Búa
24,1,50,Santa Elena
24,1,1,Ballenita
24,1,2,Santa Elena
24,1,51,Atahualpa
24,1,54,Manglaralto
24,1,52,Colonche
24,1,55,Simón Bolívar (Julio Moreno)
24,1,53,Chanduy
24,1,56,San José De Ancón
24,2,50,La Libertad
24,3,50,Salinas
24,3,1,Carlos Espinoza Larrea
24,3,3,Vicente  Rocafuerte
24,3,2,Gral. Alberto Enríquez Gallo
24,3,4,Santa Rosa
24,3,51,Anconcito
24,3,52,José Luis Tamayo (Muey)
90,1,51,Las Golondrinas
90,3,51,Manga Del Cura
90,4,51,El Piedrero
